"","hashed_userid","masked_username","location","following","followers","totaltweets","usercreateddt","tweetid","tweetcreatedts","retweetcount","text","hashtags","language","favorite_count","is_retweet","original_tweet_id","in_reply_to_status_id","is_quote_status","quoted_status_id","extractedts"
4065,65451809960580107151,"******efalas","South GA",1742,615,17960,"2013-11-27",1543413810987425794,"2022-07-03 01:58:22.000000",530,"We have a Fourth of July Weekend Giveaway for you: a @Topps cooler with sunglasses, blanket, and box toppers! To enter:

1) RETWEET &amp; LIKE

2) FOLLOW @SCCTradingCards

3) TAG 2 FRIENDS

One winner picked 7/4. Must be following to win! #Topps #4thJuly #FourthofJuly #TheHobby #MLB https://t.co/4HdSQa03kP","[{'text': 'Topps', 'indices': [239, 245]}, {'text': '4thJuly', 'indices': [246, 254]}, {'text': 'FourthofJuly', 'indices': [255, 268]}, {'text': 'TheHobby', 'indices': [269, 278]}, {'text': 'MLB', 'indices': [279, 283]}]","en",0,True,1542884480523927552,0,False,0,"2022-07-03 06:36:26.745819"
4066,10655758834503153602,"*******naTimes","San Francisco, CA",5522,10643,57522,"2016-06-24",1543413822957899776,"2022-07-03 01:58:25.000000",19,"I gotta hand it to you, some of y’all take the best x-rays right around #IndependenceDay 
Photo Courtesy @DispatcherJohn IG 📷 https://t.co/2ghlWBinzh","[{'text': 'IndependenceDay', 'indices': [72, 88]}]","en",0,True,1542696436097097728,0,False,0,"2022-07-03 02:51:03.918435"
4067,29298301862120116395,"****mix","This Universe",757,2705,20668,"2009-03-10",1543413824199483393,"2022-07-03 01:58:25.000000",0,"ready 4 the 4th FIREWORKS
best View on Ocean Drive
Hot &amp; Wet Swim Suit Competition
Pool Party on the Palace Rooftop
music by ME with MC NIK NAK ...powered by Anthony Winn &amp; Bernard Johnson #tpromix #djculture #4thofjuly #miamibeach #southbeach #palacemiami https://t.co/yjeNy7T604","[{'text': 'tpromix', 'indices': [197, 205]}, {'text': 'djculture', 'indices': [206, 216]}, {'text': '4thofjuly', 'indices': [217, 227]}, {'text': 'miamibeach', 'indices': [228, 239]}, {'text': 'southbeach', 'indices': [240, 251]}, {'text': 'palacemiami', 'indices': [252, 264]}]","en",0,False,0,0,False,0,"2022-07-03 13:36:52.465906"
4068,79886147343082502833,"******aye78","",830,151,4475,"2012-08-28",1543413836270780416,"2022-07-03 01:58:28.000000",530,"We have a Fourth of July Weekend Giveaway for you: a @Topps cooler with sunglasses, blanket, and box toppers! To enter:

1) RETWEET &amp; LIKE

2) FOLLOW @SCCTradingCards

3) TAG 2 FRIENDS

One winner picked 7/4. Must be following to win! #Topps #4thJuly #FourthofJuly #TheHobby #MLB https://t.co/4HdSQa03kP","[{'text': 'Topps', 'indices': [239, 245]}, {'text': '4thJuly', 'indices': [246, 254]}, {'text': 'FourthofJuly', 'indices': [255, 268]}, {'text': 'TheHobby', 'indices': [269, 278]}, {'text': 'MLB', 'indices': [279, 283]}]","en",0,True,1542884480523927552,0,False,0,"2022-07-03 06:36:26.721122"
4069,70147757211819936784,"******actor","Canada",3156,3420,54693,"2016-03-08",1543413844411834368,"2022-07-03 01:58:30.000000",1,"Happy #4thOfJuly #IndependenceDay #VernonDowns https://t.co/abdtkenGQo","[{'text': '4thOfJuly', 'indices': [6, 16]}, {'text': 'IndependenceDay', 'indices': [17, 33]}, {'text': 'VernonDowns', 'indices': [34, 46]}]","en",0,True,1543413789504294912,0,False,0,"2022-07-03 06:36:26.708734"
4070,38663739262889096068,"*******Wood14","Avon Park, FL",1678,1043,5040,"2020-06-08",1543413850153910272,"2022-07-03 01:58:31.000000",3,"@DrAnnHLe @DayCatherineM @amazon @DonorsChoose https://t.co/vDJgeY02zV Hi #Twitter I teach high school English in VA and will begin year 20 in a few weeks.  I will have all seniors this year and would love flexible seating options for them. Anything is appreciated. #clearthelists #4thofJulyWeekend https://t.co/KQadSuBYxv","[{'text': 'Twitter', 'indices': [74, 82]}, {'text': 'clearthelists', 'indices': [266, 280]}, {'text': '4thofJulyWeekend', 'indices': [281, 298]}]","en",0,True,1543268847976955904,0,False,0,"2022-07-03 02:51:03.864030"
4071,52692894430372096863,"*******tamimi","Bahrain",2139,2381,32058,"2011-04-04",1543413860727652353,"2022-07-03 01:58:34.000000",0,"#WASHINGTON, July 03 (Xinhua) -- Airlines in the #United_States of #America cancelled hundreds of flights due to a shortage of crews, including pilots.
#USA ⁦@AmericanAir⁩","[{'text': 'WASHINGTON', 'indices': [0, 11]}, {'text': 'United_States', 'indices': [49, 63]}, {'text': 'America', 'indices': [67, 75]}, {'text': 'USA', 'indices': [152, 156]}]","en",0,False,0,0,False,0,"2022-07-03 06:51:24.938656"
4072,6617569629985813519,"*******dekilla","",280,169,13367,"2011-11-26",1543413865026822146,"2022-07-03 01:58:35.000000",36,".@USATODAY July 21, 2014: Sawsan Ibrahim Al-Kilani, 10, was killed by Israeli missiles fired into the ten-story Al-Salam residential building in Omar al-Mokhtar Street area, in Gaza City.
The bombarded building was destroyed. #4thofJulyWeekend

Read: ➡️ https://t.co/JCv3Bl1eMA https://t.co/nBKWGHr4ne","[{'text': '4thofJulyWeekend', 'indices': [226, 243]}]","en",0,True,1543252754268921856,0,False,0,"2022-07-03 02:51:03.836966"
4073,93495895381125638932,"*****rs819","Montana USA",4977,846,54271,"2010-03-01",1543413886531010563,"2022-07-03 01:58:40.000000",997,"💥 PGAPappas 4th of July Bridgestone Golf GIVEAWAY Spectacular 💥 

🇺🇸 Bridgestone Golf Liberty Collection Golf Swag  (You tell me what you want from pics, 4 winners) 👀 #4thOfJuly 

To enter:
✅ Retweet
✅ Follow @pgapappas and @bridgestonegolf https://t.co/xn22v6X2R1","[{'text': '4thOfJuly', 'indices': [167, 177]}]","en",0,True,1543299802175348736,0,False,0,"2022-07-03 06:36:26.696193"
4074,24606902748618343397,"*******icCoder","Seattle via KY",251,29,938,"2010-05-30",1543413906734923777,"2022-07-03 01:58:45.000000",0,"Just a reminder, Guantanamo Bay still has prisoners. #usa","[{'text': 'usa', 'indices': [53, 57]}]","en",1,False,0,0,False,0,"2022-07-03 06:51:24.926180"
4075,77821729357198306583,"******renSue","Minnesota, USA",10227,11456,90000,"2018-07-25",1543413917514342402,"2022-07-03 01:58:47.000000",0,"Beautiful- Happy #July4th ❤️🇺🇸 https://t.co/6oFRiHd1cw","[{'text': 'July4th', 'indices': [17, 25]}]","en",4,False,0,0,True,1543413112413442048,"2022-07-03 06:51:24.913752"
4076,54378942484311114192,"****bit","Fort Wayne, IN",845,1256,24335,"2010-05-25",1543413956135604229,"2022-07-03 01:58:57.000000",0,"We adopted a skittish dog, Wendy, over a year ago. Since then, she's really come out of her shell - not afraid of stairs &amp; goes on walks beyond our property. The neighborhood fireworks this weekend are pure hell for her. Please consider celebrating #4thOfJuly respectfully.","[{'text': '4thOfJuly', 'indices': [253, 263]}]","en",0,False,0,0,False,0,"2022-07-03 13:36:52.454331"
4077,69356197419791067733,"********tedZINU","",60,156,874,"2021-12-10",1543413961344765952,"2022-07-03 01:58:58.000000",123,"Wishing everyone in the #ZombieMob a wonderful #4thofJulyWeekend 🎇

To celebrate @ZinuDev is giving away a #ZMSS #NFT!

💥RT this tweet by Midnight ET on 7/4
💥Comment with your favorite NFT &amp; tag 3 friends that should visit https://t.co/Sn2swV7Se0 
💥Include #ZINU on your post! https://t.co/SeXkuXie5x","[{'text': 'ZombieMob', 'indices': [24, 34]}, {'text': '4thofJulyWeekend', 'indices': [47, 64]}, {'text': 'ZMSS', 'indices': [107, 112]}, {'text': 'NFT', 'indices': [113, 117]}, {'text': 'ZINU', 'indices': [261, 266]}]","en",0,True,1543339273146970112,0,False,0,"2022-07-03 02:51:03.766896"
4078,2440900615074449101,"*******nsen__","",738,870,137,"2021-08-31",1543413963630645248,"2022-07-03 01:58:58.000000",1,"Trying recipes from (and adding first kitchen food stains to) @naomihansen__’s Only in Saskatchewan cookbook this #CanadaDay and #July4th weekend — tonight made @cravekwb’s mustard potato salad and @RawhidesSK’s baby back ribs! 😋 🇨🇦 @TouchWoodEd https://t.co/KBkAsoHHfJ","[{'text': 'CanadaDay', 'indices': [114, 124]}, {'text': 'July4th', 'indices': [129, 137]}]","en",0,True,1543387269414920192,0,False,0,"2022-07-03 02:51:03.752604"
4079,70400581427523927318,"******rLady","United States",4989,2617,15779,"2016-02-15",1543413987437584384,"2022-07-03 01:59:04.000000",0,"Happy #FourthofJulyWeekend! 🎇🎆 https://t.co/UUKlns0YpP","[{'text': 'FourthofJulyWeekend', 'indices': [6, 26]}]","en",2,False,0,0,False,0,"2022-07-03 13:36:52.443744"
4080,71938105383210096705,"******redsox","Massachusetts",1715,1762,6182,"2021-12-29",1543414001337597953,"2022-07-03 01:59:07.000000",1,"I know for a fact Paul Revere wouldn't approve of this guy/girl touring the house he lived in hanging out in his bedroom wearing a fucking mask 😳😂😂 those guys back then had balls...BIG BALLS! #AmericanRevolution #July4th https://t.co/9Ftm6fc8bM","[{'text': 'AmericanRevolution', 'indices': [192, 211]}, {'text': 'July4th', 'indices': [212, 220]}]","en",5,False,0,0,False,0,"2022-07-03 06:51:24.878132"
4081,25726466522487029904,"*******ceyink","West Virginia",688,367,8170,"2021-10-02",1543414033528807426,"2022-07-03 01:59:15.000000",25,"Happy Independence Day! #USA https://t.co/buibggbJCX","[{'text': 'USA', 'indices': [24, 28]}]","en",0,True,1543357527332642816,0,False,0,"2022-07-03 02:51:03.702510"
4082,38947578158016060120,"*******Givens","Kansas City, MO",1677,763,6100,"2009-08-09",1543414070904324100,"2022-07-03 01:59:24.000000",0,"Ready for #fireworks @UnionStationKC @TheWWImuseum https://t.co/YooJyoMCyP","[{'text': 'fireworks', 'indices': [10, 20]}]","en",6,False,0,0,False,0,"2022-07-03 06:51:24.867176"
4083,24920434269402596215,"*****zelda","Portland, OR",927,1043,68375,"2014-03-09",1543414078625832960,"2022-07-03 01:59:26.000000",1,"I’m so fortunate that I’m post menopausal. My nation’s laws won’t restrict my movement. But what kind of #America will I be reincarnated into if I’m reborn here?","[{'text': 'America', 'indices': [105, 113]}]","en",3,False,0,0,False,0,"2022-07-03 04:05:57.501171"
4084,85961863975505185517,"*******_Frauds","",1699,681,12072,"2017-07-05",1543414089996648448,"2022-07-03 01:59:28.000000",76,"This #July4th, congratulations to 48.9% of Americans on having their independence. https://t.co/MUkCdNv7hO","[{'text': 'July4th', 'indices': [5, 13]}]","en",0,True,1543407706496765952,0,False,0,"2022-07-03 02:51:03.674657"
4085,80041195840748599615,"********erts_12","Washington, USA",531,663,16286,"2011-12-14",1543414091523362816,"2022-07-03 01:59:29.000000",15,"#OakleyCarlson, #missing child, represented at the #July4th Parade in #Oakville, WA! 

Thank you to the #GraysHarbor Fire Dept! Another example of #OakleysAngels trying to find #AnswersForOakley &amp; #JusticeForOakley while her bio parents refuse to cooperate with LE... https://t.co/MbsLeA5sCd","[{'text': 'OakleyCarlson', 'indices': [0, 14]}, {'text': 'missing', 'indices': [16, 24]}, {'text': 'July4th', 'indices': [51, 59]}, {'text': 'Oakville', 'indices': [70, 79]}, {'text': 'GraysHarbor', 'indices': [104, 116]}, {'text': 'OakleysAngels', 'indices': [147, 161]}, {'text': 'AnswersForOakley', 'indices': [177, 194]}, {'text': 'JusticeForOakley', 'indices': [201, 218]}]","en",0,True,1543355400233312256,0,False,0,"2022-07-03 02:51:03.661045"
4086,73230056279806890697,"*****HTIME","THE UNITED STATES OF AMERICA ",5001,1541,20182,"2020-01-23",1543414101707292672,"2022-07-03 01:59:31.000000",0,"Biden’s 
Executive Order 14067
Literally paving the way forward for a  #aSocialCredit  SYSTEM &amp; with the help of Bush’s #PatriotAct to attack 🇺🇸 #WeThePeople making #America more like 
CHINA","[{'text': 'aSocialCredit', 'indices': [71, 85]}, {'text': 'PatriotAct', 'indices': [124, 135]}, {'text': 'WeThePeople', 'indices': [149, 161]}, {'text': 'America', 'indices': [169, 177]}]","en",0,False,0,0,False,0,"2022-07-03 04:05:57.490060"
4087,25173342475726101252,"******ovlaw","Miami, Florida",3472,14398,1212511,"2009-11-26",1543414106346164224,"2022-07-03 01:59:32.000000",3,"🇺🇸 Happy #IndependenceDay Weekend ... 
#ReadMore- https://t.co/6Cf1RWYSU4 https://t.co/UeYFft3Ush","[{'text': 'IndependenceDay', 'indices': [9, 25]}, {'text': 'ReadMore', 'indices': [39, 48]}]","en",0,False,0,0,False,0,"2022-07-03 06:51:24.856078"
4088,48238610243282624692,"********4669768","",2453,2339,45480,"2019-09-24",1543414118203346945,"2022-07-03 01:59:35.000000",0,"Life is full of challenges. Let's face it, don't give up. #USA #China #Ukraine","[{'text': 'USA', 'indices': [58, 62]}, {'text': 'China', 'indices': [63, 69]}, {'text': 'Ukraine', 'indices': [70, 78]}]","en",0,False,0,0,False,0,"2022-07-03 06:51:24.845179"
4089,25430473262828690458,"********5518801","  Éire ",509,175,8797,"2022-05-03",1543414123660296194,"2022-07-03 01:59:36.000000",190,"US supplied NATO missiles are currently hitting civilian targets in #Russia This marks a significant escalation of the war by the #USA The retaliation will likely be on #Kiev","[{'text': 'Russia', 'indices': [68, 75]}, {'text': 'USA', 'indices': [130, 134]}, {'text': 'Kiev', 'indices': [169, 174]}]","en",0,True,1543406610143395840,0,False,0,"2022-07-03 02:51:03.619442"
4090,83723914706370907242,"****bi55","",98,29,6411,"2009-06-16",1543414135232380930,"2022-07-03 01:59:39.000000",33,"It’s #Caturday happy day to everyone!😽💝
#cats #CatsOfTwitter #TabbyTroop #FourthofJulyWeekend #BritishGrandPrix https://t.co/FWn7wch4XB","[{'text': 'Caturday', 'indices': [5, 14]}, {'text': 'cats', 'indices': [40, 45]}, {'text': 'CatsOfTwitter', 'indices': [46, 60]}, {'text': 'TabbyTroop', 'indices': [61, 72]}, {'text': 'FourthofJulyWeekend', 'indices': [73, 93]}, {'text': 'BritishGrandPrix', 'indices': [94, 111]}]","en",0,True,1543187219007131648,0,False,0,"2022-07-03 06:36:26.658720"
4091,27561845491147968454,"*****ayes","Arizona",3218,4852,3543,"2009-03-29",1543414168979591168,"2022-07-03 01:59:47.000000",9,"Had such a fantastic time this morning with family, friends &amp; supporters at the 4th of July parade in my hometown, #Prescott, AZ! #LawyerForThePeople #FourthofJulyWeekend https://t.co/dpeP4h3Jzt","[{'text': 'Prescott', 'indices': [119, 128]}, {'text': 'LawyerForThePeople', 'indices': [134, 153]}, {'text': 'FourthofJulyWeekend', 'indices': [154, 174]}]","en",54,False,0,0,False,0,"2022-07-03 13:36:52.432710"
4092,21887992627712616746,"****cc3","",57,91,840,"2022-05-03",1543414175287988227,"2022-07-03 01:59:49.000000",25,"Happy Independence Day! #USA https://t.co/buibggbJCX","[{'text': 'USA', 'indices': [24, 28]}]","en",0,True,1543357527332642816,0,False,0,"2022-07-03 02:51:03.578558"
4093,47520130493541845155,"******kburn1","Ojai, CA",409,116,125015,"2017-11-27",1543414178307706885,"2022-07-03 01:59:50.000000",40,"On the 4th of July we remember the freedoms given to us by our Founding Fathers.

This November we will vote to protect those freedoms.

Friends don’t let friends not vote.
#July4th #Elections2022 #vote #VoteThemAllOut2022 #VoteBlue2022 https://t.co/P8cIESzRhI","[{'text': 'July4th', 'indices': [173, 181]}, {'text': 'Elections2022', 'indices': [182, 196]}, {'text': 'vote', 'indices': [197, 202]}, {'text': 'VoteThemAllOut2022', 'indices': [203, 222]}, {'text': 'VoteBlue2022', 'indices': [223, 236]}]","en",0,True,1543068478281863168,0,False,0,"2022-07-03 02:51:03.564068"
4094,41199409385386271169,"*******Tubble","",198,56,976,"2020-10-27",1543414185408733184,"2022-07-03 01:59:51.000000",0,"UFC 276, July 4th, Warzone Shenanigans - GET IN HERE BABYYY 
#UFC276 #IndependenceDay #USA #CallofDuty #CallofDutyWarzone #FortunesKeep #RebirthIsland #ModernWarfare2 #Veteran #USMC
https://t.co/2fSLu0UXyQ","[{'text': 'UFC276', 'indices': [61, 68]}, {'text': 'IndependenceDay', 'indices': [69, 85]}, {'text': 'USA', 'indices': [86, 90]}, {'text': 'CallofDuty', 'indices': [91, 102]}, {'text': 'CallofDutyWarzone', 'indices': [103, 121]}, {'text': 'FortunesKeep', 'indices': [122, 135]}, {'text': 'RebirthIsland', 'indices': [136, 150]}, {'text': 'ModernWarfare2', 'indices': [151, 166]}, {'text': 'Veteran', 'indices': [167, 175]}, {'text': 'USMC', 'indices': [176, 181]}]","en",2,False,0,0,False,0,"2022-07-03 06:51:24.821932"
4095,81036928878359680417,"*****ade1","",100,2,102,"2022-04-08",1543414191192678407,"2022-07-03 01:59:53.000000",0,"@AlishaGrauso You would think someone as ugly as you would at least try to have a good personality 🤡 happy #4thOfJuly","[{'text': '4thOfJuly', 'indices': [107, 117]}]","en",0,False,0,1543264967113129984,False,0,"2022-07-03 13:36:52.421329"
4096,60321017988950758373,"*****rrlk","",1495,295,14272,"2011-02-12",1543414195462569984,"2022-07-03 01:59:54.000000",76,"This #July4th, congratulations to 48.9% of Americans on having their independence. https://t.co/MUkCdNv7hO","[{'text': 'July4th', 'indices': [5, 13]}]","en",0,True,1543407706496765952,0,False,0,"2022-07-03 02:51:03.522287"
4097,21388750595179217741,"*******PbsKids","",25,29,6731,"2019-04-22",1543414213082849282,"2022-07-03 01:59:58.000000",0,"Splash Weekend Report.

Ready for Independence Day?

It's the FOX movie that will premiere in 1996.

But the beautiful Fox 1994 fanfare logo.

Splash and Bubbles will love to celebrate that day.

On Monday, the art will be honored.

So, enjoy #4thofjuly, and have a good night. https://t.co/vXukP49eY2","[{'text': '4thofjuly', 'indices': [243, 253]}]","en",0,False,0,0,False,0,"2022-07-03 13:36:52.410227"
4098,16662915062522587953,"*******e_skin","Carlsbad, CA",280,156,8822,"2010-10-15",1543414222532612098,"2022-07-03 02:00:00.000000",0,"HOT! HOT! #Dermesse #July4th SALEBRATION - Get FREE SPF15 Lip Balm AND 50% OFF Medical Grade Skin Care: Cleanser &amp; Toners, SPFs, Brighteners &amp; Lighteners, Exfoliators, Moisturizers, Vitamin C, Retinols &amp; Hyaluronic Acid.  Sale Ends 7/5 https://t.co/6MGADuA3go or 866-494-4466 https://t.co/zEVXDnuuT5","[{'text': 'Dermesse', 'indices': [10, 19]}, {'text': 'July4th', 'indices': [20, 28]}]","en",0,False,0,0,False,0,"2022-07-03 06:51:24.787010"
4099,3735857391593895394,"******ecount","Mankato, Minn.",4029,4506,10804,"2010-03-20",1543414223002370048,"2022-07-03 02:00:00.000000",0,"The Five Count is airing right now on @KmsuMaverick! You can also find it on https://t.co/F5LD8EeX3Q and all your fav podcast apps! Get early access and bonus shows on @Patreon! Thanks to @DerekSherinian for joining us! Get his new album ""Vortex"" now! #4thofJulyWeekend #4thOfJuly https://t.co/S0gpVfAqVt","[{'text': '4thofJulyWeekend', 'indices': [252, 269]}, {'text': '4thOfJuly', 'indices': [270, 280]}]","en",1,False,0,0,False,0,"2022-07-03 13:36:52.399149"
4100,60824555977364308288,"******eafusa","Las Vegas, NV",143,1298,2767,"2016-09-19",1543414223119601665,"2022-07-03 02:00:00.000000",0,"Wishing everyone a safe and happy #IndependenceDay! 🇺🇸

#4thOfJuly #IndependenceDay2022 #FourthofJulyWeekend https://t.co/7BjjsvcHrN","[{'text': 'IndependenceDay', 'indices': [34, 50]}, {'text': '4thOfJuly', 'indices': [56, 66]}, {'text': 'IndependenceDay2022', 'indices': [67, 87]}, {'text': 'FourthofJulyWeekend', 'indices': [88, 108]}]","en",0,False,0,0,False,0,"2022-07-03 13:36:52.387987"
4101,66711491923114472657,"******illMom","South Florida ",28777,48136,127362,"2009-07-21",1543414226081005573,"2022-07-03 02:00:01.000000",0,"Easy Ice cream cookies that scream #FourthofJuly2022 
https://t.co/R5xpXTTt09
#longweekend #cookies #easyrecipe #FourthofJulyWeekend","[{'text': 'FourthofJuly2022', 'indices': [35, 52]}, {'text': 'longweekend', 'indices': [78, 90]}, {'text': 'cookies', 'indices': [91, 99]}, {'text': 'easyrecipe', 'indices': [100, 111]}, {'text': 'FourthofJulyWeekend', 'indices': [112, 132]}]","en",0,False,0,0,False,0,"2022-07-03 13:36:52.376265"
4102,18747760211743274733,"******tpost","",215,67,1571,"2020-01-03",1543414227246886914,"2022-07-03 02:00:01.000000",0,"Shop BIG July 4th Sales TODAY! Everything is ON SALE! eBay store link below.

Best Offers Accepted! More inventory is going in the store every day!

eBay store link
https://t.co/GTgNo7SVYA

#makeanoffer #4thofjuly #july4 #shop #big #sale #savings https://t.co/tv1OVABeKl","[{'text': 'makeanoffer', 'indices': [190, 202]}, {'text': '4thofjuly', 'indices': [203, 213]}, {'text': 'july4', 'indices': [214, 220]}, {'text': 'shop', 'indices': [221, 226]}, {'text': 'big', 'indices': [227, 231]}, {'text': 'sale', 'indices': [232, 237]}, {'text': 'savings', 'indices': [238, 246]}]","en",0,False,0,0,False,0,"2022-07-03 13:36:52.364954"
4103,80274635787791175805,"***acy","",1844,84207,75643,"2010-05-04",1543414227867688960,"2022-07-03 02:00:01.000000",0,"Walking into our #FourthOfJuly parties just like @mirandalambert ❤️🤍💙

🎧 Listen to Miranda Lambert Radio now: https://t.co/Ab05VABqQy https://t.co/td4xT2nvHG","[{'text': 'FourthOfJuly', 'indices': [17, 30]}]","en",3,False,0,0,False,0,"2022-07-03 13:36:52.353938"
4104,20724437066877537963,"****k77","Ozark, Mo",3361,1179,98392,"2009-11-18",1543414235753058305,"2022-07-03 02:00:03.000000",3,"When you get an eye-level view of the postgame @Phillies #fireworks following a great win. Was very cool to see the team honor Pujols pregame as well.  #Phillies #RingTheBell https://t.co/UaTXazA5xc","[{'text': 'fireworks', 'indices': [57, 67]}, {'text': 'Phillies', 'indices': [152, 161]}, {'text': 'RingTheBell', 'indices': [162, 174]}]","en",0,True,1543174263301185536,0,False,0,"2022-07-03 02:51:03.410417"
4105,25358217601745932674,"********eHanlo1","",1558,1339,3133,"2014-02-01",1543414238944935936,"2022-07-03 02:00:04.000000",0,"#MonmouthCounty Commissioners Director @tom_arnone, Deputy Director @KileysSue and @DiroccoDominick, along with County Clerk @ChristineHanlo1 attended Ocean Grove’s #IndependenceDayParade this morning, kicking off #FourthofJulyWeekend! https://t.co/h5pkVmyJGu","[{'text': 'MonmouthCounty', 'indices': [0, 15]}, {'text': 'IndependenceDayParade', 'indices': [165, 187]}, {'text': 'FourthofJulyWeekend', 'indices': [214, 234]}]","en",0,True,1543350726490980352,0,False,0,"2022-07-03 07:36:34.301215"
4106,52521713802259152452,"*******eReport","United States",1575,16647,23678,"2009-07-06",1543414241050460161,"2022-07-03 02:00:04.000000",0,"#America, by its very diverse, multicultural nature, has always believed—tragically so— that #justice is achieved through punishment... that the ruling class “punish” the disadvantaged class, those without a voice to “speak truth to power,” writes @BWS9
https://t.co/wVcbjHHTic https://t.co/q0xgWMtwHH","[{'text': 'America', 'indices': [0, 8]}, {'text': 'justice', 'indices': [93, 101]}]","en",0,False,0,0,False,0,"2022-07-03 04:05:57.358664"
4107,53294088373033003819,"******emusic","Los Angeles, CA",50,99,617,"2021-05-21",1543414244460285952,"2022-07-03 02:00:05.000000",0,"Miller Time @SantaMonicaBrew #beer #head #UpsideDown #music #weekend #4thOfJuly #grilling #SaturdayVibes #SelfieSaturday https://t.co/c3I8ii2Azd","[{'text': 'beer', 'indices': [29, 34]}, {'text': 'head', 'indices': [35, 40]}, {'text': 'UpsideDown', 'indices': [41, 52]}, {'text': 'music', 'indices': [53, 59]}, {'text': 'weekend', 'indices': [60, 68]}, {'text': '4thOfJuly', 'indices': [69, 79]}, {'text': 'grilling', 'indices': [80, 89]}, {'text': 'SaturdayVibes', 'indices': [90, 104]}, {'text': 'SelfieSaturday', 'indices': [105, 120]}]","en",1,False,0,0,False,0,"2022-07-03 13:36:52.341990"
4108,29997010687442448595,"********WELRYIG","",0,47,8576,"2017-06-10",1543414246826016770,"2022-07-03 02:00:06.000000",0,"NEW REAL GOLD AND REAL DIAMOND! https://t.co/zD28RDdAEk 
25% OFF EVERYTHING - PROMO CODE:ID25  @HIPHOPLBINGSHOW #hiphop #hiphopbling #bling #model
#money #cash #fashion #style #swag #luxury #baller #jewels #jewelry#DIAMOND #vvs #new #ID #INDEPENDANCEDAY #4TH #JULY4 #JULY4TH https://t.co/4IN7vf0U1j","[{'text': 'hiphop', 'indices': [112, 119]}, {'text': 'hiphopbling', 'indices': [120, 132]}, {'text': 'bling', 'indices': [133, 139]}, {'text': 'model', 'indices': [140, 146]}, {'text': 'money', 'indices': [147, 153]}, {'text': 'cash', 'indices': [154, 159]}, {'text': 'fashion', 'indices': [160, 168]}, {'text': 'style', 'indices': [169, 175]}, {'text': 'swag', 'indices': [176, 181]}, {'text': 'luxury', 'indices': [182, 189]}, {'text': 'baller', 'indices': [190, 197]}, {'text': 'jewels', 'indices': [198, 205]}, {'text': 'vvs', 'indices': [223, 227]}, {'text': 'new', 'indices': [228, 232]}, {'text': 'ID', 'indices': [233, 236]}, {'text': 'INDEPENDANCEDAY', 'indices': [237, 253]}, {'text': '4TH', 'indices': [254, 258]}, {'text': 'JULY4', 'indices': [259, 265]}, {'text': 'JULY4TH', 'indices': [266, 274]}]","en",0,False,0,0,False,0,"2022-07-03 06:51:24.700574"
4109,2482347124264934976,"********Weather","Leitchfield, Kentucky",456,294,3332,"2022-03-12",1543414258083446785,"2022-07-03 02:00:09.000000",3,"@Kentuckyweather @allyblakewx @JimWKYT @KentuckyDodgers @kynewsmakers @BootlegWx #4thOfJuly fireworks early from Olive Hill in Super Slow Mo. #kywx https://t.co/Ca1K8Fa8pB","[{'text': '4thOfJuly', 'indices': [81, 91]}, {'text': 'kywx', 'indices': [142, 147]}]","en",0,True,1543410650776539136,0,False,0,"2022-07-03 07:36:34.273314"
4110,3635875800028914886,"******tatan","",343,64,7365,"2021-08-02",1543414262747389952,"2022-07-03 02:00:10.000000",49,"#July4th/ JULY FARCE! No celebrating while half the country's rights were just ripped away. Join a dramatic protest at the white house- sign up via the #linkinbio. Find or host a protest in YOUR city to demand LEGAL ABORTION NATIONWIDE NOW! #AbortionBan #4thofJulyWeekend #SCOTUS https://t.co/rzN4Asx2D3","[{'text': 'July4th', 'indices': [0, 8]}, {'text': 'linkinbio', 'indices': [152, 162]}, {'text': 'AbortionBan', 'indices': [241, 253]}, {'text': '4thofJulyWeekend', 'indices': [254, 271]}, {'text': 'SCOTUS', 'indices': [272, 279]}]","en",0,True,1543063940300787712,0,False,0,"2022-07-03 02:51:03.343179"
4111,31055213590502273605,"*******balboa","Quezon City Philippines",1247,404,35341,"2014-07-08",1543414263704092673,"2022-07-03 02:00:10.000000",2,"Thanks For Tuning in to #RoyallyWrappedForChristmas on #GACfamilyTV Our #GreatAmericanChristmas In July Continues Throughout The #4thOfJuly Weekend Until Then Goodnight! 😊🎄🇺🇲🤍💙❤️ @GACfamilyTV #StoriesWellTold #GACers https://t.co/1ZnycoXMKz","[{'text': 'RoyallyWrappedForChristmas', 'indices': [24, 51]}, {'text': 'GACfamilyTV', 'indices': [55, 67]}, {'text': 'GreatAmericanChristmas', 'indices': [72, 95]}, {'text': '4thOfJuly', 'indices': [129, 139]}, {'text': 'StoriesWellTold', 'indices': [192, 208]}, {'text': 'GACers', 'indices': [209, 216]}]","en",4,False,0,0,False,0,"2022-07-03 13:36:52.330663"
4112,54021915021626426026,"******erra18","San Diego, CA",103,21,1104,"2020-11-05",1543414269072486400,"2022-07-03 02:00:11.000000",0,"@BreitbartNews That's my President xD 😆 #4thOfJuly  #PresidentTrump","[{'text': '4thOfJuly', 'indices': [40, 50]}, {'text': 'PresidentTrump', 'indices': [52, 67]}]","en",0,False,0,1543351418110836736,False,0,"2022-07-03 13:36:52.320219"
